LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
2416710,gkhLblAltWkfZoomBirdsEyeView,68,Bird's Eye View,csi,鸟瞰视图
2416711,gkhLblAltWkfAlignLeft,68,Align Left,csi,左对齐
2416712,gkhLblAltWkfAlignRight,68,Align Right,csi,右对齐
2416713,gkhLblAltWkfAlignTop,68,Align Top,csi,上对齐
2416714,gkhLblAltWkfAlignBottom,68,Align Bottom,csi,下对齐
2416715,gkhLblAltWkfUndo,68,Undo,csi,撤消
2416716,gkhLblAltWkfRedo,68,Redo,csi,重做
2416717,gkhLblAltWkfTurnGridOn,68,Turn Grid On,csi,打开网格
2416718,gkhLblAltWkfTurnGridOff,68,Turn Grid Off,csi,关闭网格
2416719,gkhLblAltWkfSnapGridOn,68,Snap to Grid,csi,对齐网格
2416720,gkhLblAltWkfSnapGridOff,68,Don't Snap to Grid,csi,不要对齐网格
2416721,gkhLblAlreadyLoggedIn,68,You are already logged in,csi,您已登录
2416722,gkhXMLWFTabGeneral,68,General,csi,常规
2416723,gkhXMLWFTabPathSelectors,68,Path Selectors,csi,路径选择器
2416724,gkhXMLWFTabSchedulingDetails,68,Scheduling Details,csi,计划详细信息
2416725,gkhXMLWFTabUserDefined,68,User Defined,csi,用户定义
2416726,gkhXMLWFFraScheduling,68,Scheduling,csi,计划
2416727,gkhXMLWFFraStepID,68,Step ID,csi,工步 ID
2416728,gkhXMLWFFraDetails,68,Details,csi,详细信息
2416729,gkhXMLWFBtnOK,68,&OK,csi,确定(&O)
2416730,gkhXMLWFBtnCancel,68,&Cancel,csi,取消(&C)
2416731,gkhXMLWFBtnAdd,68,&Add,csi,添加(&A)
2416732,gkhXMLWFBtnModify,68,&Modify,csi,修改(&M)
2416733,gkhXMLWFBtnDelete,68,&Delete,csi,删除(&D)
2416734,gkhXMLWFColEvalSequence,68,Eval Sequence,csi,评估顺序
2416735,gkhLblAltBack,68,Back,csi,返回
2416736,gkhLblActSubmit,68,Submit,csi,提交
2416737,gkhLblActSaveAs,68,Save As,csi,另存为
2416738,gkhLblActSaveAsNewItem,68,Create A Copy,csi,创建副本
2416739,gkhLblActSaveAsNewRev,68,Copy as New Revision,csi,复制为新修订版本
2416740,gkhLblLoggedIn,68,Logged In,csi,登录
2416741,gkhLblActRefreshList,68,Refresh List,csi,刷新列表
2416742,gkhLblIdActContinue,68,Continue,csi,继续
2416743,gkhLblIdActWIPCopyAsNewMsg,68,Copy As New Msg,csi,作为新消息复制
2416744,gkhLblIdWIPMessageConfig,68,WIP Message Configuration,csi,WIP 消息配置
2416745,gkhLblIdWIPMsgGrpDelConfirm,68,"Are you sure you want to delete all the items?\nClick OK to confirm, otherwise click Cancel.",csi,确定要删除所有项吗？\n单击“确定”以确认，否则单击“取消”。
2416746,gkhLblIdWIPKeyTyp,68,WIP Msg Key Type,csi,WIP 消息关键类型
2416747,gkhLblIdWIPKeyVal,68,WIP Msg Key Value,csi,WIP 消息关键值
2416748,gkhLblActDeleteAll,68,Delete All,csi,全部删除
2416749,gkhXMLWFDeleteLinkError,68,Cannot delete default path when multiple alternate paths exist,csi,多条替代路径存在时，无法删除默认路径
2416750,gkhXMLWFAlreadyLinkedError,68,Cannot set a path from source step to destination step more than once,csi,无法多次设置来源工步到目标工步的路径
2416751,gkhLblActDeleteInstance,68,Delete Instance,csi,删除实例
2416752,gkhLblIdSecurity,68,Security,csi,安全
2416753,gkhLblIdModeling,68,Modeling,csi,建模
2416754,gkhLblIdPermissionAccess,68,Permission Access,csi,权限访问
2416755,gkhLblIdUsers,68,Users,csi,用户
2416756,gkhLblIdTask,68,Task,csi,任务
2416757,gkhLblIdGrant,68,Grant,csi,准许
2416758,gkhLblIdDeny,68,Deny,csi,拒绝
2416759,gkhLblIdNotSet,68,Not Set,csi,未设置
2416760,gkhLblIdInherit,68,Inherit,csi,继承
2416761,gkhLblIdAddService,68,Add Service,csi,添加服务
2416762,gkhLblIdAdd,68,Add,csi,添加
2416763,gkhLblIdChange,68,Change,csi,更改
2416764,gkhLblIdDelete,68,Delete,csi,删除
2416765,gkhLblIdView,68,View,csi,查看
2416766,gkhLblIdExecute,68,Execute,csi,执行
2416767,gkhLblAltHelp,68,Help Guide,csi,帮助指南
2416768,gkhLblAltWkfAddRight,68,Add next step to the right of the selected step,csi,添加下一步到所选工步右侧
2416769,gkhLblAltWkfAddLeft,68,Add next step to the left of the selected step,csi,将下一工步添加到所选工步左侧
2416770,gkhLblAltWkfAddAbove,68,Add next step above the selected step,csi,将下一工步添加到所选工步上方
2416771,gkhLblAltWkfAddBelow,68,Add next step below the selected step,csi,将下一工步添加到所选工步下方
2416772,gkhLblAltLocalizedLabels,68,Default/Localized Labels,csi,默认/本地化标签
2416773,gkhLblAltListFirst,68,Display first instance list,csi,显示第一个实体列表
2416774,gkhLblAltListBack,68,Back one instance list,csi,后退一个实体列表
2416775,gkhLblAltListNext,68,Forward one instance list,csi,向前一个实体列表
2416776,gkhLblAltListLast,68,Display last instance list,csi,显示最后一个实体列表
2416777,gkhLblAltWipSelections,68,Click here for a list of selections,csi,单击此处获取选择列表
2416778,gkhLblAltItmModify,68,Click here to modify this item,csi,单击此处修改此项
2416779,gkhLblAltItmDelete,68,Click here to delete this item,csi,单击此处删除此项
2416780,gkhLblAltWinInc,68,Increase Window Size,csi,扩大窗口
2416781,gkhLblAltWinDec,68,Decrease Window Size,csi,缩小窗口
2416782,gkhLblIdNewDefinition,68,(New Definition),csi,（新定义）
2416783,gkhLblIdNewRevision,68,(New Revision),csi,（新修订版本）
2416784,gkhLblIdNewCopy,68,Copy of ,csi,副本 -
2416785,gkhLblIdNewCopyRev,68,New Rev ,csi,新建修订版本
2416786,gkhLblAltSecurity,68,Security Settings,csi,安全设置
2416787,gkhLblActLogoutConfirm,68,Are you sure you want to logout?,csi,您确定要注销吗？
2416788,gkhLblIdRunRateOption,68,Run Rate Option,csi,产出率选项
2416789,gkhLblIdNoChanges,68,No changes to update,csi,无更改更新
2416790,gkhLblIdFilterBy,68,Filter By,csi,过滤方式
2416791,gkhLblIdGo,68,Go,csi,开始
2416792,gkhLblIdNormalView,68,Normal View,csi,普通视图
2416793,gkhLblIdFullView,68,Full Screen View,csi,全屏视图
2416794,gkhLblIdNoListQuery,68,No List query specified,csi,未指定查询列表
2416795,gkhLblIdNoSelectionQuery,68,No Selection query specified,csi,未指定选择查询
2416796,gkhLblIdShipmentDestinations,68,Shipment Destinations,csi,装运目的地
2416797,gkhLblIdContainerStatus,68,Container Status,csi,容器状态
2416798,gkhXMLWFChkIsFirstStep,68,Is First Step,csi,是第一工步
2416799,gkhXMLWFReqdFieldError,68,Data required for field,csi,字段的必需数据
2416800,gkhXMLWFRDOFieldError,68,Revisioned objects need either a Revision or a Revision Of Record value,csi,已修订对象需要修订版本或记录修订版本的值
2416801,gkhLblIdActOK,68,OK,csi,确定
2416802,gkhLblIdOrderApperance,68,Order and Apperance,csi,订单和外观
2416803,gkhLblIdHelp,68,Help,csi,帮助
2416804,gkhLblIdNewLabelKey,68,Please enter a new label key,csi,请输入新标签关键消息
2416805,gkhLblIdNewLabelKeyChoose,68,Enter a new label key or choose from the list below,csi,输入一个新标签关键消息或从以下列表中选择
2416806,gkhLblActModify,68,Modify,csi,修改
2416807,gkhLblIdDays,68,day(s),csi,天
2416808,gkhLblIdHrsMin,68,hr:min,csi,小时:分钟
2416809,gkhXMLWFStepDetails,68,Step Details:,csi,工步详细信息:
2416810,gkhXMLWFDeleteNodeError,68,The first Step on a Workflow cannot be deleted until another Step is set as the new First Step.,csi,如果其他工步不设置为新的第一个工步，则无法删除工作流程中的第一个工步。
2416811,gkhLblIdRouteStep,68,Route Step,csi,路线工步
2416812,gkhLblIdCDOIsBanned,68,This object is not maintained via the Web Modeler. Please contact your Administrator for the User Interface necessary to maintain this object.,csi,此对象未通过 Web 建模器维护。请与管理员联系以获取需要维护此对象所需的用户界面。
2416813,gkhLblIdTransportTypeSettings,68,Transport Type Settings,csi,运输类型设置
2424832,ExprSyntax_LiteralStrNoEndQuote,42,Syntax error: missing doublequote for a <string literal> in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 <string literal> 缺少双引号
2424833,ExprSyntax_InvalidChar,42,Syntax error: invalid character in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中包含无效字符
2424834,ExprSyntax_ExpectedExprAfterQuestionMark,42,Syntax error: <expression> is expected after '?' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '?' 之后应为 <expression>
2424835,ExprSyntax_ExpectedColonAfterExpr,42,Syntax error: ':' is expected after '?<expression>' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '?<expression>' 之后应为 ':'
2424836,ExprSyntax_ExpectedExprAfterColon,42,Syntax error: <expression> is expected after '?<expression>:' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '?<expression>:' 之后应为 <expression>
2424837,ExprSyntax_ExpectedExprAfterOr,42,Syntax error: <expression> is expected after 'or' or '||' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 'or' 或 '||' 之后应为 <expression>
2424838,ExprSyntax_ExpectedExprAfterAnd,42,Syntax error: <expression> is expected after 'and' or '&&' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 'and' 或 '&&' 之后应为 <expression>
2424839,ExprSyntax_ExpectedExprAfterEqualityOp,42,Syntax error in '#ErrorMsg.Expression': <expression> is expected after '==' or '!=',csi,'#ErrorMsg.Expression' 中包含语法错误: '==' 或 '!=' 之后应为 <expression>
2424840,ExprSyntax_ExpectedExprAfterRelationalOp,42,"Syntax error: <expression> is expected after '>', '<', '>=' or '<=' in '#ErrorMsg.Expression'",csi,语法错误: '#ErrorMsg.Expression' 中 '>'、'<'、'>=' 或 '<=' 之后应为 <expression>
2424841,ExprSyntax_ExpectedExprAfterAdditiveOp,42,Syntax error: <expression> is expected after '+' or '-' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '+' 或 '-' 之后应为 <expression>
2424842,ExprSyntax_ExpectedExprAfterMultiplicativeOp,42,Syntax error: <expression> is expected after '*' or '/' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '*' 或 '/' 之后应为 <expression>
2424843,ExprSyntax_ExpectedExprAfterUnaryOp,42,"Syntax error: <expression> is expected after unary '+', '-' or '!' in '#ErrorMsg.Expression'",csi,语法错误: '#ErrorMsg.Expression' 中一元 '+'、'-' 或 '!' 之后应为 <expression>
2424844,ExprSyntax_LiteralBool,42,Syntax error: invalid <boolean literal> in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 <boolean literal> 无效
2424845,ExprSyntax_LiteralInt,42,Syntax error: invalid <integer literal> in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 <integer literal> 无效
2424846,ExprSyntax_LiteralReal,42,Syntax error: invalid <real literal> in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 <real literal> 无效
2424847,ExprSyntax_ExpectedExprAfterLPar,42,Syntax error: <expression> is expected after '(' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '(' 之后应为 <expression>
2424848,ExprSyntax_ExpectedRParAfterExpr,42,Syntax error: ')' is expected after '(<expression>' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '(<expression>' 之后应为 ')'
2424849,ExprSyntax_ExpectedFieldAfterDot,42,Syntax error: <field-expression> is expected after '.' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '.' 之后应为 <field-expression>
2424850,ExprSyntax_ExpectedExprAfterLBracket,42,Syntax error: <expression> is expected after '[' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '[' 之后应为 <expression>
2424851,ExprSyntax_RBracketExprAfterLBracketExpr,42,Syntax error: ']' is expected after '[<expression>' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '[<expression>' 之后应为 ']'
2424852,ExprSyntax_ExpectedVarAfterScope,42,Syntax error: <variable name> is expected after '::' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '::' 之后应为 <variable name>
2424853,ExprSyntax_ExtraInput,42,Syntax error: extra input after valid <expression> in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中有效 <expression> 之后包含额外输入
2424854,ExprSyntax_ExpectedExpr,42,Syntax error: missing <expression> in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 <expression> 缺失
2424855,ExprEval_InternalError,42,Evaluation error: internal error at CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression',csi,计算错误: 表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处出现内部错误
2424856,ExprEval_Unsupported,42,Evaluation error: unsupported expression at CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression',csi,计算错误: 表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处存在不支持的表达式
2424857,ExprEval_FieldOfNullObj,42,Evaluation error: field '#ErrorMsg.FieldName' cannot be accessed through null object reference at CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression',csi,计算错误: 字段 '#ErrorMsg.FieldName' 无法通过表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处的空对象引用进行访问
2424858,ExprEval_FieldNotFound,42,Evaluation error: field '#ErrorMsg.FieldName' is not found in '#ErrorMsg.Type' at CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression' ,csi,计算错误: 字段 '#ErrorMsg.FieldName' 在表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处的 '#ErrorMsg.Type' 中未找到
2424859,ExprEval_FieldNotList,42,Evaluation error: field '#ErrorMsg.FieldName' is not a list in '#ErrorMsg.Type'  at CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression' ,csi,计算错误: 字段 '#ErrorMsg.FieldName' 不是表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处的 '#ErrorMsg.Type' 中的列表
2424860,ExprEval_FieldNotObjRefList,42,Evaluation error: field '#ErrorMsg.FieldName' is not a list of object references in '#ErrorMsg.Type' at CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression',csi,计算错误: 字段 '#ErrorMsg.FieldName' 不是表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处的 '#ErrorMsg.Type' 中的对象引用列表
2424861,ExprEval_FieldNotObjRef,42,Evaluation error: field '#ErrorMsg.FieldName' is not an object reference in '#ErrorMsg.Type' at CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression',csi,计算错误: 字段 '#ErrorMsg.FieldName' 不是表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处的 '#ErrorMsg.Type' 中的对象引用
2424862,ExprEval_TxnVarNotFound,42,Evaluation error: variable '#ErrorMsg.FieldName' is not in Transaction context at  CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression' ,csi,计算错误: 变量 '#ErrorMsg.FieldName' 不在表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处的事务关联中
2424863,ExprEval_CLFVarNotFound,42,Evaluation error: variable '#ErrorMsg.FieldName' is not in CLF context at  CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression' ,csi,计算错误: 变量 '#ErrorMsg.FieldName' 不在表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处的 CLF 关联中
2424864,ExprEval_ExprNotLValue,42,Evaluation error: cannot set value to location specified at CDO '#ErrorMsg.CDOTypeName' in expression '#ErrorMsg.Expression',csi,计算错误: 无法将值设为表达式 '#ErrorMsg.Expression' 中 CDO '#ErrorMsg.CDOTypeName' 处指定的位置
2424865,ExprSyntax_InvalidToken,42,Syntax error: The expression is not recognized in the current context. in '#ErrorMsg.Expression',csi,语法错误: 表达式在 '#ErrorMsg.Expression' 的当前关联中无法识别
2424866,queryParser_QueryIsNotAnAdvancedQuery,42,"Query ""#ErrorMsg.Name"" is not an advanced query",csi,"查询 ""#ErrorMsg.Name"" 不是高级查询"
2424867,queryParser_QueryIDNotFound,42,"Query ID ""#ErrorMsg.Value"" not defined",csi,"查询 ID ""#ErrorMsg.Value"" 未定义"
2424868,queryParser_QueryNameNotFound,42,"Query ""#ErrorMsg.Name"" not defined",csi,"查询 ""#ErrorMsg.Name"" 未定义"
2424869,queryParser_QueryParamNotPresent,42,"Query parameter ""#ErrorMsg.Name"" not present in query list",csi,"查询参数 ""#ErrorMsg.Name"" 不在查询列表中"
2424870,queryParser_FromClauseNotPresent,42,Query missing FROM clause,csi,查询缺少 FROM 子句
2424871,queryParser_ColumnNameNotPresent,42,Query column missing name description,csi,查询列缺少名称描述
2424872,queryParser_ExpectedEqualInHeaderProperty,42,Query header property missing equal sign,csi,查询标题属性缺少等号
2424873,queryParser_ExpectedQuoteInHeaderNameProperty,42,Query header name property missing quote,csi,查询标题名称属性缺少引号
2424874,queryParser_InvalidHeaderProperty,42,"Query header property ""#ErrorMsg.Name"" not expected",csi,"查询标题属性 ""#ErrorMsg.Name"" 不符合预期"
2424875,queryParser_InvalidMetadataAccessor,42,"Query metadata accessor ""#ErrorMsg.Name"" not expected",csi,"查询元数据访问器 ""#ErrorMsg.Name"" 不符合预期"
2424876,queryParser_InvalidDataTypeIdentifier,42,"Query datatype ""#ErrorMsg.Name"" not expected",csi,"查询数据类型 ""#ErrorMsg.Name"" 不符合预期"
2424877,queryParser_InvalidSysParamName,42,"Query sysparamname ""#ErrorMsg.Name"" not expected",csi,"查询系统参数名称 ""#ErrorMsg.Name"" 不符合预期"
2424878,queryParser_InvalidCDOTypeName,42,"Query CDO type name ""#ErrorMsg.CDOTypeName"" not found",csi,"查询 CDO 类型名称 ""#ErrorMsg.CDOTypeName"" 未找到"
2424879,queryParser_InvalidFieldName,42,"Query field name ""#ErrorMsg.FieldName"" not found in ""#ErrorMsg.CDOTypeName""",csi,"查询字段名称 ""#ErrorMsg.FieldName"" 在 ""#ErrorMsg.CDOTypeName"" 中未找到"
2424880,queryParser_NoAssociatedRevBaseCDOType,42,"Query no associated revision base CDO type defined for ""#ErrorMsg.CDOTypeName""",csi,"查询中没有为 ""#ErrorMsg.CDOTypeName"" 定义的关联修订版本基础 CDO 类型"
2424881,queryParser_NoAssociatedOwnerCDOType,42,"Query no associated owner CDO type defined for ""#ErrorMsg.CDOTypeName""",csi,"查询中没有为 ""#ErrorMsg.CDOTypeName"" 定义的关联所有者 CDO 类型"
2424882,SelValEx_InvalidCLFResult,42,SelectValuesEx event for the Field #ErrorMsg.CDOTypeName.#ErrorMsg.FieldName returned invalid result.,csi,字段 #ErrorMsg.CDOTypeName.#ErrorMsg.FieldName 的 SelectValuesEx 事件返回的结果无效。
2424883,ModificationNotAllowedOnDynamicList,42,"Modification not allowed on non-persistent list field ""#ErrorMsg.FieldName"" in data CDO ""#ErrorMsg.CDOTypeName""",csi,"不允许对数据 CDO ""#ErrorMsg.CDOTypeName"" 中的非持久性列表字段 ""#ErrorMsg.FieldName"" 进行修改"
2424884,ProcessedTxnGUIDConflict,42,Unique Transaction GUID conflict indicates this transaction has been processed previously,csi,唯一事务 GUID 冲突表明此事务先前已被处理
2424885,queryParser_InvalidQueryParamValue,42,The value '#ErrorMsg.Value' supplied for the Query Parameter '#ErrorMsg.Name' is not valid.,csi,为查询参数 '#ErrorMsg.Name' 提供的值 '#ErrorMsg.Value' 无效。
2424886,queryParser_NonPersistentField,42,"Non-persistent field ""#ErrorMsg.FieldName"" of CDO ""#ErrorMsg.CDOTypeName"" not allowed in query",csi,"不允许在查询中使用 CDO ""#ErrorMsg.CDOTypeName"" 的非持久性字段 ""#ErrorMsg.FieldName"""
2424887,queryParser_ResultSetColumnTypeMismatch,42,"Result set column type mismatch in query ""#ErrorMsg.QueryName"", column ""#ErrorMsg.ColumnName"".",csi,"结果集列类型在查询 ""#ErrorMsg.QueryName"" 的 ""#ErrorMsg.ColumnName"" 列中不匹配。"
2424888,queryParser_ContextCDORequiredForQuery,42,"Context CDO is not available in query ""#ErrorMsg.QueryName""",csi,"关联 CDO 在查询 ""#ErrorMsg.QueryName"" 中不可用"
2424889,UserQueryStaleChangeCount,42,"User query definition ""#ErrorMsg.QueryName"" has changed since the last set of records was requested and the query needs to be resubmitted.",csi,"自请求上一组记录以来，用户查询定义 ""#ErrorMsg.QueryName"" 已更改，需要重新提交查询。"
2424890,ExprSyntax_ExpectedRBraceAfterExpr,42,Syntax error: '}' is expected after '{<expression>' in '#ErrorMsg.Expression',csi,语法错误: '#ErrorMsg.Expression' 中 '{<expression>' 之后应为 '}'
2424891,ExprSyntax_ExpectedExprAfterComma,42,"Syntax error: <expression> is expected after ',' in '#ErrorMsg.Expression'",csi,"语法错误: '#ErrorMsg.Expression' 中 ',' 之后应为 <expression>"
2424892,queryParser_ColumnNeedsHeaderInfo,42,"Query ""#ErrorMsg.QueryName"" contains column(s) that lack complete header information.",csi,"查询 ""#ErrorMsg.QueryName"" 中包含缺少完整标题信息的列。"
2424893,CLFlowCtrl_IncompleteCompoundStatement,42,"No matching ""end"" of a ""compound"" statement",csi,"""compound"" 语句没有匹配的 ""end"""
2424894,CLFlowCtrl_IncompleteElseifStatement,42,"Incomplete ""elseif"" statement",csi,"""elseif"" 语句不完整"
2424895,CLFlowCtrl_IncompleteElseStatement,42,"Incomplete ""else"" statement",csi,"""else"" 语句不完整"
2424896,CLFlowCtrl_IncompleteIfStatement,42,"Incomplete ""if"" statement",csi,"""if"" 语句不完整"
2424897,CLFlowCtrl_IncompleteLoopStatement,42,"Incomplete ""while"", ""for"" or ""foreach"" loop statement",csi,"""while""、""for"" 或 ""foreach"" 循环语句不完整"
2424898,CLFlowCtrl_UnexpectedBreakStatement,42,"""break"" statement is only allowed within ""while"", ""for"" or ""foreach"" loop statement",csi,"""break"" 语句仅可在 ""while""、""for"" 或 ""foreach"" 循环语句中使用"
2424899,CLFlowCtrl_UnexpectedContinueStatement,42,"""continue"" statement is only allowed within ""while"", ""for"" or ""foreach"" loop statement",csi,"""continue"" 语句仅可在 ""while""、""for"" 或 ""foreach"" 循环语句中使用"
2424900,TimestampNotInRange,42,"Timestamp value (or associated GMT) for field #ErrorMsg.CDOTypeName.#ErrorMsg.FieldName is not in the valid range for Timestamps. Valid Range is: Minimum Value = ""01/01/100 00:00:00"" and Maximum Value = ""12/30/9999 23:59:59""",csi,"字段 #ErrorMsg.CDOTypeName.#ErrorMsg.FieldName 的时间戳记值（或关联 GMT）不在时间戳记的有效范围内。有效范围是: 最小值 = ""01/01/100 00:00:00""，最大值 = ""12/30/9999 23:59:59"""
2424901,UserOrGroupNotFoundInDomain,42,User or Group '#ErrorMsg.Name' not found in domain '#ErrorMsg.Name2',csi,用户或组 '#ErrorMsg.Name' 在域 '#ErrorMsg.Name2' 中未找到
2424902,ACEFUnhandledException,42,Unhandled error occurred in the AfterCommitEventFailure event: ,csi,AfterCommitEventFailure 事件中发生未处理的错误:
2424903,ACEFUnknownException,42,Unknown error occurred in the AfterCommitEventFailure event,csi,AfterCommitEventFailure 事件中发生未知错误
2424904,ACEUnknownException,42,Unknown error occurred in the AfterCommit event,csi,AfterCommit 事件中发生未知错误
2424905,CLFlowCtrl_MissingCatchStatement,42,"""catch"" statement is missing in the CLF try-catch statement.",csi,"CLF try-catch 语句中缺少 ""catch"" 语句。"
2424913,CLFlowCtrl_UnexpectedRethrowStatement,42,"""rethrow"" statement is allowed only within the ""catch"" statement",csi,"""rethrow"" 语句仅可在 ""catch"" 语句中使用"
2424914,CLFlowCtrl_UnexpectedStatement,42,"Unexpected execution type found at index ""#ErrorMsg.Expression"" in the CLF ""#ErrorMsg.Name""",csi,"CLF ""#ErrorMsg.Name"" 中索引 ""#ErrorMsg.Expression"" 处发现非预期的执行类型"
2424915,CLFlowCtrl_UnknownExceptionInCatch,42,"Unknown exception was caught in the CLF at Object = ""#ErrorMsg.ObjectContext"", Method = ""#ErrorMsg.MethodName""",csi,"在对象 = ""#ErrorMsg.ObjectContext""、方法 = ""#ErrorMsg.MethodName"" 处的 CLF 中发现未知异常"
2424916,AuditTrail_Action_Add,42,Add,csi,添加
2424917,AuditTrail_Action_Delete,42,Delete,csi,删除
2424918,AuditTrail_Action_DeleteAll,42,Delete All Revisions,csi,删除所有修订版本
2424919,AuditTrail_Action_Update,42,Update,csi,更新
2424920,AuditTrail_SecurityPermission_Access_Allow,42,Allow,csi,允许
2424921,AuditTrail_SecurityPermission_Access_Deny,42,Deny,csi,拒绝
2424922,AuditTrail_FieldAction_Create,42,Create,csi,创建
2424923,AuditTrail_Action_AddRev,42,Add Revision,csi,添加修订版本
2424924,AuditTrail_Security_Update_User,42,Update User,csi,更新用户
2424925,AuditTrail_Security_Update_Group,42,Update Group,csi,更新组
2424926,AuditTrail_Security_Copy_Service,42,Copy from Service,csi,从服务复制
2424927,AuditTrail_Action_Import,42,Import,csi,导入
2424928,ExpImpUnhandledExportErr,42,"Unhandled exception during export of ""#Local::CDOTypeName"" ""#Local::CDOName""",csi,"导出 ""#Local::CDOTypeName"" ""#Local::CDOName"" 的过程中发生未处理的异常"
2424929,ExpImpHeaderQueryErr,42,Error occurred when querying import header information.,csi,查询导入标题信息时发生错误。
2424930,ExpImpNoImportContents,42,Unable to find import content record(s).,csi,找不到导入内容记录。
2424931,ExpImpUnhandledImportErr,42,An unhandled exception occurred during import.,csi,导入过程中发生未处理的异常。
2424932,ExpImpCDONotFound,42,"CDO Type: ""#Local::CDOTypeName"" Name:""#Local::CDOName"" not found.",csi,"未找到 CDO 类型: ""#Local::CDOTypeName"" 名称: ""#Local::CDOName""。"
2424933,ExpImpProcessingMsg,42,"Processing field: CDO Type: #Local::CDOTypeName, Instance Name: #Local::CDOName, Field: #Local::FieldName, Value=""#Local::FieldValue""",csi,"处理字段: CDO 类型: #Local::CDOTypeName，实例名称: #Local::CDOName，字段: #Local::FieldName，值 = ""#Local::FieldValue"""
2424934,ExpImpModifiedAbort,42,Import aborted: Last transaction on object was not an import transaction.,csi,导入已中止: 对象的上一事务不是导入事务。
2424935,ExpImpModifiedSkip,42,Object import skipped: Last transaction on object was not an import transaction.,csi,对象导入已跳过: 对象的上一事务不是导入事务。
2424936,ExpImpImportErr,42,"Error during import of #Local::CDOTypeName ""#Local::CDOName"" (ExportImportDetailId=#Local::DetailId). Activity: #Local::ActivityInfo. Error Message: #Local::ErrorMessage",csi,"导入 #Local::CDOTypeName ""#Local::CDOName"" (ExportImportDetailId=#Local::DetailId) 的过程中出错。 活动: #Local::ActivityInfo。错误消息: #Local::ErrorMessage"
2424937,ExpImpStartupMsg,42,InSite Export/Import Processor is active.,csi,InSite 导出/导入处理器已激活。
2424938,ExpImpUnhandledErr,42,An unhandled exception during ExportImportProcessor::RunExportImportThread().,csi,ExportImportProcessor::RunExportImportThread() 过程中发生未处理的异常。
2424939,ExpImpFileCreateErr,42,ExportImportFile::WriteImportFile: Error creating file (#Local::ErrorCode) #Local::FileName,csi,ExportImportFile::WriteImportFile: 创建文件 #Local::FileName 时出错 (#Local::ErrorCode)
2424940,ExpImpFileWriteErr,42,ExportImportFile::WriteImportFile: Error writing to file (#Local::ErrorCode) #Local::FileName,csi,ExportImportFile::WriteImportFile: 写入文件 #Local::FileName 时出错 (#Local::ErrorCode)
