LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
1048863,Service_TxnDate,2,Txn Date,csi,Transaktionsdatum
1048864,Service_User,2,User,csi,Nutzer
1048865,Service_WIPMsgMgr,2,WIP Msg Mgr,csi,Umlaufbestandsnachr.-Verwalter
1048866,Update_Comments,2,Comments,csi,Kommentare
1048867,ShopFloor_BaseTxnType,2,Base Txn Type,csi,Grundtransaktionstyp
1048868,ShopFloor_DataCollectionDef,2,Data Collection Def,csi,Datensammlungsdefinition
1048870,ShopFloor_HistoryMainline,2,History Mainline,csi,Historienhauptlinie
1048871,ShopFloor_ParametricData,2,Parametric Data,csi,Parametrische Daten
1048872,Maintenance_ExecuteAction,2,Execute Action,csi,Aktion ausführen
1048873,Maintenance_ObjectChanges,2,Object Changes,csi,Objektänderungen
1048874,Maintenance_ObjectListInquiry,2,Object List Inquiry,csi,Objektlistenabfrage
1048875,SessionValues_Application,2,Application,csi,Anwendung
1048876,SessionValues_Client,2,Client,csi,Client
1048877,SessionValues_EnterpriseIconId,2,Enterprise Icon Id,csi,Unternehmenssymbol-ID
1048878,SessionValues_FactoryIconId,2,Factory Icon Id,csi,Fabriksymbol-ID
1048879,SessionValues_LocationIconId,2,Location Icon Id,csi,Standortsymbol-ID
1048880,SessionValues_Login,2,Login,csi,Anmelden
1048881,SessionValues_WorkCenterIconId,2,Work Center Icon Id,csi,Arbeitsbereichssymbol-ID
1048882,ChangeHistory_Control,2,Control,csi,Steuerung
1048883,ChangeHistory_LastChangeDateGMT,2,Last Change Date GMT,csi,Letztes Änderungsdatum GMT
1048884,DocumentViewer_CurrentDirectory,2,Current Directory,csi,Aktuelles Verzeichnis
1048885,DocumentViewer_CommandLine,2,Command Line,csi,Befehlszeile
1048887,WIPMsgDefMgr_LabelKeys,2,Label Keys,csi,Etikettenschlüssel
1048888,WIPMsgDefMgrChanges_MaintCDOType,2,Maint CDO Type,csi,CDO-Typ warten
1048889,WIPMsgDefMgr_OperationKeys,2,Operation Keys,csi,Operationsschlüssel
1048890,WIPMsgDefMgr_WIPMsgEntity,2,WIP Msg Entity,csi,Umlaufbestandsnachrichtenobjekt
1048891,WIPMsgDefMgr_WIPMsgType,2,WIP Msg Type,csi,Umlaufbestandsnachrichtentyp
1048893,Document_Viewer,2,Viewer,csi,Viewer
1048894,DocumentSet_DocumentEntries,2,Documents,csi,Dokumente
1048895,Enterprise_ReportHeading,2,Report Heading,csi,Berichtskopf
1048896,Enterprise_Factories,2,Factories,csi,Fabriken
1048898,Factory_Enterprise,2,Enterprise,csi,Unternehmen
1048899,Factory_Locations,2,Locations,csi,Standorte
1048900,Factory_RequireLocation,2,Require Location,csi,Standort erfordern
1048901,Factory_RetentionDays,2,Retention Days,csi,Aufbewahrungszeitraum (Tage)
1048902,TextVariable_UnresolvedValue,2,Unresolved Value,csi,Wert für Auflösungsfehler
1048903,TextVariable_VariableExpression,2,Variable Expression,csi,Variablenausdruck
1048904,TextVariable_VariableUsage,2,Variable Usage,csi,Variablennutzung
1048905,ContainerLevel_ChildLevels,2,Child Levels,csi,Kind-Level
1048906,ContainerLevel_ParentLevels,2,Parent Levels,csi,Eltern-Level
1048907,ContainerLevel_WIPMsgConfig,2,WIP Msg Config,csi,Umlaufbestandsnachrichtenkonfiguration
1048908,NotificationTarget_DeliveryMethod,2,Delivery Method,csi,Auslieferungsmethode
1048909,TxnDetails_TxnType,2,Txn Type,csi,Transaktionstyp
1048910,Step_Bins,2,Bins,csi,Gefäße
1048911,Step_DefaultPath,2,Default Path,csi,Standardpfad
1048912,Step_Gates,2,Gates,csi,Gates
1048913,Step_OnDefaultRoute,2,On Default Route,csi,Auf Standardroute
1048914,Step_Paths,2,Paths,csi,Pfade
1048915,Step_PathSelectors,2,Path Selectors,csi,Pfadselektoren
1048916,Step_SchedulingDetail,2,Scheduling Detail,csi,Ablaufplanungsdetail
1048917,Step_Sequence,2,Sequence,csi,Sequenz
1048918,Step_StepType,2,Step Type,csi,Schritttyp
1048919,Step_Xlocation,2,Xlocation,csi,X-Position
1048920,Step_Ylocation,2,Ylocation,csi,Y-Position
1048921,Gate_EntryStep,2,Entry Step,csi,Eingangsschritt
1048922,Gate_ExitStep,2,Exit Step,csi,Ausgangsschritt
1048923,Gate_ExitType,2,Exit Type,csi,Ausgangstyp
1048924,Gate_GateType,2,Gate Type,csi,Gatetyp
1048925,ProcessingGate_OptionalSteps,2,Optional Steps,csi,Optionale Schritte
1048926,ProcessingGate_RequiredSteps,2,Required Steps,csi,Erforderliche Schritte
1048927,Path_FromStep,2,From Step,csi,Von Schritt
1048928,Path_ReturnToStep,2,Return To Step,csi,Zurück zu Schritt
1048929,Path_ToStep,2,To Step,csi,Zu Schritt
1048930,Path_TxnDetails,2,Txn Details,csi,Transaktionsdetails
1048931,Workflow_FirstStep,2,First Step,csi,Erster Schritt
1048932,Workflow_Steps,2,Steps,csi,Schritte
1048933,AlarmDefinition_TextVariables,2,Text Variables,csi,Textvariablen
1048934,AlarmDefinition_NotificationTarget,2,Notification Target,csi,Benachrichtigungsziel
1048935,AlarmDefinition_AlarmPriority,2,Alarm Priority,csi,Alarmpriorität
1048936,AlarmDefinition_AlarmIconId,2,Alarm Icon Id,csi,Alarmsymbol-ID
1048937,AlarmDefinition_Action,2,Action,csi,Aktion
1048954,ProductFamily_StdCost,2,Std Cost,csi,Standardkosten
1048955,ProductFamily_StdStartQty,2,Std Start Qty,csi,Standardstartmenge
1048956,ProductFamily_StdStartQty2,2,Std Start Qty2,csi,Standardstartmenge2
1048957,ProductFamily_StdStartUOM,2,Std Start UOM,csi,Standardstartmaßeinheit
1048958,ProductFamily_StdStartUOM2,2,Std Start UOM2,csi,Standardstartmaßeinheit2
1048962,WorkCenter_DispatchMethod,2,Dispatch Method,csi,Erledigungsmethode
1048963,WorkCenter_FastQueueTime,2,Fast Queue Time,csi,Kurze Wartezeit
1048967,WorkCenter_NormalQueueTime,2,Normal Queue Time,csi,Normale Wartezeit
